# Data Analysis 
# Generated on: 2025-06-18 17:00:50
# Columns: Step, NS=0/MS=1, Time_Elapsed_s, Total_energy_calls, U_max
#
15760    1        193.679377   1500000760.0 20.319077   
15770    1        193.688377   1500000770.0 20.302794   
15780    1        193.690365   1500000780.0 20.291559   
15790    1        193.692088   1500000790.0 20.281170   
15800    1        193.693846   1500000800.0 20.274168   
15810    1        193.696308   1500000810.0 20.260691   
15820    1        193.699038   1500000820.0 20.246208   
15830    1        193.700855   1500000830.0 20.235300   
15840    1        193.703065   1500000840.0 20.225132   
15850    1        193.705307   1500000850.0 20.215014   
15860    1        193.707410   1500000860.0 20.206944   
15870    1        193.709720   1500000870.0 20.201811   
15880    1        193.711315   1500000880.0 20.186598   
15890    1        193.713095   1500000890.0 20.169334   
15900    1        193.747734   1500000900.0 20.163078   
15910    1        193.750862   1500000910.0 20.149324   
15920    1        193.753735   1500000920.0 20.132919   
15930    1        193.756146   1500000930.0 20.121325   
15940    1        193.758158   1500000940.0 20.111021   
15950    1        193.760245   1500000950.0 20.094875   
15960    1        193.762725   1500000960.0 20.077520   
15970    1        193.764871   1500000970.0 20.071789   
15980    1        193.766989   1500000980.0 20.063477   
15990    1        193.769031   1500000990.0 20.051847   
16000    1        193.771014   1500001000.0 20.029921   
16010    1        193.773761   1500001010.0 20.023418   
16020    1        193.775885   1500001020.0 20.008030   
16030    1        193.778799   1500001030.0 19.994450   
16040    1        193.781713   1500001040.0 19.982384   
16050    1        193.784660   1500001050.0 19.971584   
16060    1        193.786769   1500001060.0 19.961681   
16070    1        193.788889   1500001070.0 19.947285   
16080    1        193.792317   1500001080.0 19.933029   
16090    1        193.794560   1500001090.0 19.921082   
